Date,Open,High,Low,Close,Volume,Ticker,ema_fast,ema_inst,avg_vol,prev_close,tr,atr_short,roi_10d,roi_20d,range_pct,rolling_std,bb_width,bbw_avg,daily_range,daily_atr_pct,move_60d,SETUP_TYPE,swing_low,impulse_height,projected_target,expected_move_pct,base_risk_pct,days_to_target,super_score
2025-04-28,1182.3476135947096,1208.8188014593507,1178.3669801871156,1204.0421142578125,2646406.0,ADANIPORTS.NS,1189.6888028250655,1168.6464897710434,2514108.3,1187.2239990234375,30.451821272235065,45.819930044836674,0.06900506090074843,0.02321454820679114,0.02564960049433258,41.150663469844716,0.138357739846344,0.1229714890812115,30.451821272235065,3.80550891885378,19.59546264167014,44MA_SUPPORT_BUY,1175.4810810365152,239.83314737196633,1443.8752616297788,19.918999886461833,2.3720958663395835,20,80
2025-05-12,1353.415440653582,1368.3428168372611,1338.9856436760253,1355.5052490234375,3662785.0,ADANIPORTS.NS,1255.441963469477,1212.3918806917973,4104913.55,1299.9754638671875,68.36735297007363,45.76309044956789,0.14174347059899506,0.20395988484190908,0.022582867121125193,62.856079510810666,0.20026757537116166,0.13737439196739126,29.357173161235778,3.3760909802848444,29.34808526539698,NR7_CONTRACTION,1286.3417209273443,263.7170140399596,1619.2222630633971,19.455255833937372,5.10241684020932,20,80
2025-05-14,1373.3185753848668,1375.20940061785,1355.405724401586,1365.1583251953125,1557379.0,ADANIPORTS.NS,1274.2698010901545,1225.5594732385005,4096941.35,1362.57080078125,19.803676216263966,46.48103313404358,0.12775410847957192,0.17796573660402748,0.014534052986391046,60.88362754263619,0.19111691257392885,0.14132469397852326,19.803676216263966,3.4048089716915113,30.269222915474398,NR7_CONTRACTION,1286.3417209273443,211.86918902709226,1577.0275142224048,15.519752186749491,5.773440546296483,20,80
2025-05-19,1400.6854379192648,1403.770404641203,1385.2604828302783,1391.530029296875,1317210.0,ADANIPORTS.NS,1304.7697580137692,1247.4235597799566,4018628.1,1400.5859375,18.509921810924652,44.44805436098419,0.03800760042738971,0.110290644229591,0.013215841538409457,72.86441987791935,0.22337862885123802,0.14917195659248844,18.509921810924652,3.194185782928688,33.64987660194117,NR7_CONTRACTION,1340.5778249521143,242.52012822778238,1634.0501575246574,17.428307195808426,3.661595745117073,20,80
2025-05-20,1392.2265449066854,1400.4864078820515,1374.7117820757692,1377.896240234375,2970441.0,ADANIPORTS.NS,1311.4176200338243,1253.2223469874716,3864691.05,1391.530029296875,25.7746258062823,44.76792673183869,0.04830395014380162,0.11382836482908809,0.01852250778900254,73.84497614998455,0.22523710226824595,0.15203007694847753,25.7746258062823,3.249005652575395,33.64987660194117,HIGH_TIGHT_FLAG,1355.405724401586,242.52012822778238,1620.4163684621574,17.600754044189177,1.6322358081885369,20,95
2025-05-21,1373.3185360766447,1384.2652780308788,1363.5659355620646,1377.896240234375,1993690.0,ADANIPORTS.NS,1317.461130961147,1258.7634101965887,3817748.7,1377.896240234375,20.699342468814166,44.63998305510149,0.03467339990675988,0.12277004677592651,0.01502242466768999,73.5751772865425,0.22338473768213898,0.15454880065826648,20.699342468814166,3.2397202163428793,33.64987660194117,HIGH_TIGHT_FLAG,1363.5659355620646,242.52012822778238,1620.4163684621574,17.600754044189177,1.040013337279507,20,95
2025-05-22,1373.4180833935823,1401.183027046398,1352.0221777959277,1364.76025390625,3186493.0,ADANIPORTS.NS,1321.7610512288838,1263.4743820737228,3848023.4,1377.896240234375,49.160849250470164,42.571474748081805,0.028730071667144585,0.10677112180978754,0.035678193912560566,72.32145635957575,0.21886393548163993,0.1567036070335616,49.160849250470164,3.119337233498169,33.64987660194117,HIGH_TIGHT_FLAG,1352.0221777959277,242.52012822778238,1607.2803821340324,17.770163479895853,0.9333563220252805,20,95
2024-05-08,1122.8231479726346,1133.6055313779955,1116.4335197294456,1126.816650390625,8175609.0,AXISBANK.NS,1103.8316641082563,1088.5842930024387,12886889.7,1125.8681640625,17.17201164854987,28.97783310469339,0.06905047161698996,0.06566907406361988,0.01525224017933649,45.276409186690465,0.1640699779101465,0.09441950101320312,17.17201164854987,2.5716546782165373,13.857421655200074,NR7_CONTRACTION,1116.4335197294456,186.8959713665571,1313.7126217571822,16.5861918442337,0.9214569786113785,20,80
2025-04-30,1184.0880493990605,1192.8805840933246,1173.996697920787,1183.9881591796875,6288257.0,AXISBANK.NS,1144.6334429981894,1105.324271912656,8659094.95,1186.2862548828125,18.883886172537586,34.58827766158182,0.06488133756186953,0.07889110122358178,0.015918490241972023,60.25414472285029,0.21056223751430475,0.1079643780269939,18.883886172537586,2.921336450319394,24.200261434113322,NR7_CONTRACTION,1145.0214836623813,206.17383383201104,1390.1619930116985,17.413504707247764,3.291137264776682,20,80
2025-05-07,1158.0103867504365,1167.6021653881123,1151.9156196344402,1160.3084716796875,4263817.0,AXISBANK.NS,1152.011921164537,1115.8096748630508,8715453.85,1160.4083251953125,15.686545753672135,32.3651854034198,-0.04561136216084438,0.06555964193193886,0.013518125829571135,55.78753535448886,0.19370471547931478,0.12450958974700219,15.686545753672135,2.789360432451834,23.16833861378695,NR7_CONTRACTION,1151.9156196344402,206.17383383201104,1366.4823055116985,17.76888119532122,0.723329377497144,20,80
2024-10-09,11648.77379522637,11692.46625929829,11510.283684800872,11525.9853515625,193883.0,BAJAJ-AUTO.NS,11495.503877991057,10976.62283839202,571856.55,11595.23046875,182.1825744974176,288.55818465988614,-0.05027069348710178,0.07557046400059497,0.015711854541262723,345.30518524954687,0.12015312731463913,0.16363468175229795,182.1825744974176,2.5035446068892346,36.783216117796776,NR7_CONTRACTION,11240.130710611145,1743.2205980528943,13269.205949615394,15.124265256996683,2.480088532409971,20,80
2024-09-19,1889.0796625657354,1901.0738191534542,1875.0864798800633,1889.4794921875,1821882.0,BAJAJFINSV.NS,1805.5952360443,1732.9135153215875,2786524.7,1887.2803955078125,25.987339273390944,50.67172732398176,0.01364655280241367,0.16282221149946174,0.013769728830568657,74.75773386459943,0.16561349381576515,0.14737662350091824,25.987339273390944,2.681782339183675,23.88908540794494,NR7_CONTRACTION,1837.1550274673434,297.65508729147564,2187.134579478976,15.753284887303687,2.7692528517247452,20,80
2025-02-19,1890.1291956165933,1898.2751293378567,1867.1403955443152,1874.436767578125,768994.0,BAJAJFINSV.NS,1798.46136616448,1753.1998373004224,2099199.1,1892.77783203125,31.1347337935415,56.92583979994991,0.043745676941950196,0.07399135303072324,0.01644922783152474,53.23191925728744,0.11839435699597688,0.11346179331808386,31.1347337935415,3.036957062760843,21.519262167902635,NR7_CONTRACTION,1795.7751258573403,296.65555473864924,2171.0923223167742,15.826383683347423,4.196548162167127,20,80
2025-02-20,1866.940363481314,1886.580818657859,1860.143748175583,1880.3338623046875,1012144.0,BAJAJFINSV.NS,1805.9043203590652,1758.850255929879,2112409.8,1874.436767578125,26.437070482276113,47.17701442774319,0.05215324446865788,0.08824550072506399,0.01410400763554924,54.10382234271986,0.11983762757035207,0.11378471880816879,26.437070482276113,2.508970102251909,21.519262167902635,NR7_CONTRACTION,1824.1113307340993,296.65555473864924,2176.9894170433367,15.776749048971785,2.99002920160558,20,80
2025-04-28,2039.006676258232,2093.7800416601062,2039.006676258232,2048.701904296875,6311008.0,BAJAJFINSV.NS,1989.1252164322266,1925.41007311846,2242336.9,2044.50390625,54.773365401874344,60.84893007845801,0.08123650464901067,0.053803221393121436,0.026790540841929167,76.82033067888474,0.15448063308286386,0.11208111987674822,54.773365401874344,2.9701212241193127,21.248775518889808,ACCUMULATION_SPIKE,2022.114789938758,311.34826926684696,2360.0501735637217,15.197343674735492,1.2977541682542604,20,80
2025-05-06,2027.9120513737282,2044.004187075178,2007.1221311311583,2034.8087158203125,1698230.0,BAJAJFINSV.NS,1996.642705195791,1942.3318189699762,2249730.2,2025.2132568359375,36.88205594401961,65.39668879550311,-0.032184378534419245,0.05429976612583465,0.018211443076193247,77.46012532226266,0.1551807443979656,0.11747185902746296,36.88205594401961,3.213898598283677,20.640743060926656,NR7_CONTRACTION,1916.2662935166447,311.34826926684696,2346.1569850871592,15.301107511785442,5.825728058958043,20,80
2025-05-07,2010.3206533502964,2044.503950976352,2008.7213348559667,2029.3114013671875,1078158.0,BAJAJFINSV.NS,1999.6125866659181,1946.1975796023548,2223716.6,2034.8087158203125,35.78261612038523,65.26105141867632,-0.022484288064479774,0.05720020108536494,0.01758524810817897,75.65231801072643,0.1513339504165982,0.11863297806897463,35.78261612038523,3.2159209954031027,20.640743060926656,NR7_CONTRACTION,1916.2662935166447,311.34826926684696,2340.6596706340342,15.342557532426278,5.570614139080972,20,80
2025-02-14,835.6982863489014,840.3744490767868,823.1209269518953,834.083251953125,8633150.0,BAJFINANCE.NS,797.9130917251513,763.585713948403,17213007.0,835.7431030273438,17.25352212489156,26.20899076849204,0.04902432881417429,0.1279820627210464,0.020644528279555617,44.776601440635545,0.22446856383230904,0.14165598150327746,17.25352212489156,3.14225117302379,30.7255672763377,NR7_CONTRACTION,797.578583582877,139.41976210324924,973.5030140563742,16.715329288386737,4.37662167232913,20,80
2025-02-18,837.8301828531295,842.7995196434802,830.9426893410053,841.398193359375,8689770.0,BAJFINANCE.NS,805.1372874778746,770.1828154207761,17213608.0,837.4922485351562,11.856830302474805,23.923096099287925,-0.0011149309227580506,0.14448136289694968,0.014157540351225207,40.58684453315664,0.20163937338088808,0.14590084289264327,11.856830302474805,2.84325498772137,30.7255672763377,NR7_CONTRACTION,797.578583582877,139.41976210324924,980.8179554626242,16.570009681931985,5.207951493399746,20,80
2025-02-20,830.46063736798,840.3744395125794,829.446873301159,834.7938842773438,7900700.0,BAJFINANCE.NS,810.6128508783921,775.9672471871745,17201751.0,838.7693481445312,10.927566211420412,21.961982856969637,-0.012677362925444857,0.12917079079485516,0.013028094357040627,34.51912274690457,0.17033592650054405,0.14927250058780286,10.927566211420412,2.6308269946157394,29.403573928065324,NR7_CONTRACTION,816.9838463783543,139.41976210324924,974.213646380593,16.701100083398522,2.133465306158424,20,80
2024-06-14,1414.2300538746206,1414.2300538746206,1401.3599205013531,1407.7210693359375,3978442.0,BHARTIARTL.NS,1361.3268509251736,1319.3726008326626,8004223.0,1406.0938720703125,12.870133373267436,45.68632625381336,0.0398106312322315,0.06118507309740262,0.00915311106101162,36.314214887900064,0.10670241276213864,0.11967907103295902,12.870133373267436,3.2454104189379587,20.772454337440415,NR7_CONTRACTION,1393.5195787182245,233.6339904843794,1641.355059820317,16.596611045581017,1.0088284481251877,20,80
2024-07-01,1430.0094919322773,1446.5779259247906,1429.2698318502432,1433.954345703125,6011806.0,BHARTIARTL.NS,1394.0074286184365,1353.235028144487,11710243.9,1424.1416015625,22.436324362290634,38.82158416162445,0.018635280055560033,0.05918779354999271,0.012153351924807045,40.379939212352554,0.11586721385659195,0.11349955004090555,17.308094074547398,2.707309634923466,23.912684479089467,NR7_CONTRACTION,1389.525401648429,312.826954244528,1746.781299947653,21.815684382276235,3.098351365775932,20,80
2024-02-13,271.4124874486188,273.52160272902455,266.09380389612147,267.9049072265625,12659942.0,BPCL.NS,251.59118305463576,243.23600499174495,28157576.6,270.7247009277344,7.427798832903079,12.980628512925813,0.15886541731037385,0.2750682744864934,0.027436723754607862,27.194723798755216,0.43236370159839166,,7.427798832903079,4.845237307261536,945.2838084031008,NR7_CONTRACTION,266.09380389612147,82.39348108064499,350.29838830720746,30.754748740367877,0.6760246944298821,20,80
2024-02-23,285.2135111613263,288.6293847751191,282.09567749466567,283.3336486816406,12564690.0,BPCL.NS,274.4524968048047,262.769983025141,32953458.8,286.9787902832031,6.533707280453427,13.583235048515936,0.005941748565839067,0.30259269805212496,0.022767213124028022,24.852037901525264,0.3622053097108526,,6.533707280453427,4.79407762251999,937.9856936643508,NR7_CONTRACTION,280.0782556324149,100.20646384749122,383.5401125291319,35.36694787708933,1.1489609738812103,20,80
2024-04-01,276.47896558062297,279.20708037364466,274.25522390053794,275.4244079589844,6260114.0,BPCL.NS,274.8886730637257,272.48962119327626,17275592.8,276.20391845703125,4.951856473106716,10.162451140268027,-0.013223846395816863,-0.014114436743765113,0.017928262932580628,10.932591871263623,0.15908391931055216,,4.951856473106716,3.6897423926863437,920.00596337004,NR7_CONTRACTION,268.01957305655594,44.291642921141204,319.7160508801256,16.081233776396832,2.688518042863923,20,80
2024-04-02,277.3960127628697,284.41114600103515,275.1034837317716,282.3478698730469,18944588.0,BPCL.NS,275.56975913955193,272.9632490345565,17197049.0,275.4244079589844,9.307662269263574,9.954484837400758,0.05004692424058943,0.019789840277685267,0.033793890447972395,10.983616650772282,0.15943137861088805,,9.307662269263574,3.5256100362565617,918.0244076325531,44MA_SUPPORT_BUY,268.3863344722764,44.291642921141204,326.6395127941881,15.686905284979208,4.94479926731802,20,80
2024-04-03,281.0640156326722,283.9755158567391,279.1382859481462,280.12408447265625,12456516.0,BPCL.NS,275.98544061979055,273.3060489996187,17031713.0,282.3478698730469,4.837229908592917,9.687570170783639,0.04920136340879622,-0.019813966491244672,0.017132163634766922,10.839111547062128,0.15709686022161662,,4.837229908592917,3.458313907217525,917.5410840869837,NR7_CONTRACTION,272.03144631982485,44.291642921141204,324.41572739379745,15.811436922505905,2.8889476490627652,20,80
2024-04-04,281.5225500682044,282.48540101614265,273.01727341150956,274.41571044921875,15187270.0,BPCL.NS,275.84222046594687,273.3589887349211,17050867.9,280.12408447265625,9.468127604633082,9.256901411037672,0.07315752806474474,-0.06550090544644871,0.03379976278175858,10.165278323416223,0.14740714175292308,0.2528251292574081,9.468127604633082,3.3733132100505894,917.5410840869837,VCP_COMPRESSION,273.01727341150956,44.291642921141204,318.70735337035995,16.140345189652496,0.5096053121083861,20,90
2024-06-13,283.8150590839257,284.961323458255,281.2932774604013,283.97552490234375,12050324.0,BPCL.NS,282.1692768875669,281.3748611899416,21421774.2,281.2245178222656,3.736805635989356,13.367081766406498,-0.010227871884249562,-0.009119418163231585,0.013043123075676726,11.713382086705309,0.16604758981428894,0.10431010569620638,3.6680459978536533,4.707124591460232,19.445940402043785,NR7_CONTRACTION,266.48358289627146,70.05968163927335,354.0352065416171,24.671028132923116,6.159665348655519,20,80
2024-08-09,315.2881840031543,318.6478683700045,312.1177882050829,315.5247802734375,11351617.0,BPCL.NS,303.2276618832619,294.658379476826,20062587.25,310.2249755859375,8.422892784067017,11.130896915507991,0.04647028994968627,0.12224191439145415,0.02104949852147764,15.568603415662922,0.20537180966895563,0.12793321050011977,6.530080164921628,3.5277409609038712,20.665280197827055,NR7_CONTRACTION,305.1814123956047,57.72586813077584,373.25064840421334,18.295193195523318,3.278147557497424,20,80
2024-08-12,314.0105583673487,318.7424837730133,312.49636534264056,315.5247802734375,12253716.0,BPCL.NS,304.3455828498542,295.58704849027873,20153965.2,315.5247802734375,6.246118430372746,10.515936083392031,0.01828770623689535,0.12979615707519931,0.019795967926702258,14.98103376210224,0.19689503782932152,0.12870439670049558,6.246118430372746,3.33283999889923,20.665280197827055,NR7_CONTRACTION,305.1814123956047,57.72586813077584,373.25064840421334,18.295193195523318,3.278147557497424,20,80
2024-08-22,335.58813939846124,336.06133191625906,329.8624926042806,331.32940673828125,10244576.0,BPCL.NS,313.35981414369604,302.75662311244645,17537886.95,332.3704528808594,6.198839311978475,9.657334228349956,0.05140199496156095,0.14721162220152584,0.018650392230263903,9.526101119752877,0.12159952476081741,0.12910391725084575,6.198839311978475,2.914722940960786,24.939529837243057,NR7_CONTRACTION,308.56880950980957,51.52739052760654,382.8567972658878,15.551710617798644,6.869476951211394,20,80
2025-04-24,292.37237799761584,294.8333318344015,289.81488036278586,291.4555358886719,5773985.0,BPCL.NS,278.6207118030854,269.85568780398233,16343011.45,289.9596862792969,5.018451471615663,9.41647043936341,0.10339786717261323,0.07988262694740733,0.017307411026723753,10.177476354452335,0.14611227268194255,0.12899877768862633,5.018451471615663,3.230842883341302,28.992837487590528,NR7_CONTRACTION,285.134244074255,44.87646628083462,336.3320021695065,15.397362806646505,2.168870045697625,20,80
2025-04-30,307.86200679979504,311.19156066042336,298.211160191651,299.2244873046875,21424437.0,BPCL.NS,284.3339071600352,274.2675687085746,11973753.05,300.81689453125,12.980400468772359,8.99597188543938,0.05315897596517494,0.12312539203481476,0.04315050352806533,10.803061629489315,0.1519771136322323,0.13767376879675447,12.980400468772359,3.0064290414437793,31.35272208785571,ACCUMULATION_SPIKE,282.86631445462604,58.33941514209175,357.56390244677925,19.496871953092267,5.466856338333245,20,80
